Pocket Name   ,             x             ,             y             ,             z             ,             Rx            ,             Ry            ,             Rz            ,             Distance      ,             Alfa
111.7         ,             -564.339810523849           ,             -973.915622847305           ,              884.480545454546           ,              0.2606       ,             -0.387654545454545          ,              59.8856549755878           ,              1125.60697499978           ,              120.090366144879 
112.1         ,             -649.774      ,             -975.94       ,              884.479      ,              0.2659       ,             -0.4          ,              56.3448      ,              1172.46114420735           ,             -236.3446141341 
112.2         ,             -640.634666226608           ,             -962.203244873786           ,              884.479000000001           ,              0.2659       ,             -0.4          ,              56.324835312915            ,              1155.96152801244           ,              123.655665597426 
112.3         ,             -630.109903674363           ,             -946.384607970816           ,              884.479000000001           ,              0.2659       ,             -0.4          ,              56.3235885671314           ,              1136.96153734749           ,              123.655971043307 
112.4         ,             -617.646368036595           ,             -927.652012770894           ,              884.479000000001           ,              0.2659       ,             -0.4          ,              56.3220572561776           ,              1114.46154881379           ,              123.656346148244 
112.5         ,             -715.401606381061           ,             -941.497030084985           ,              884.479000000001           ,              0.2659       ,             -0.4          ,              52.752178388753            ,              1182.46151549351           ,              127.22958486945 
112.6         ,             -699.983645854371           ,             -921.186036915853           ,              884.479000000001           ,              0.2659       ,             -0.4          ,              52.750355228778            ,              1156.96152752962           ,              127.230194367248 
112.7         ,             -680.937927934376           ,             -896.095988738674           ,              884.479000000001           ,              0.2659       ,             -0.4          ,              52.7479891765576           ,              1125.46154315076           ,              127.230985259941 
201.1         ,              828.502      ,             -832.499      ,              385.021      ,              0.4378       ,             -0.269        ,              134.7918     ,              1174.50847123595           ,              45.1378845567134 
201.2         ,              816.854519017008           ,             -820.811990684059           ,              385.021      ,              0.4378       ,             -0.269        ,              134.7918     ,              1158.00847548247           ,              45.1384661409 
201.3         ,              803.442268190486           ,             -807.354222378489           ,              385.021      ,              0.4378       ,             -0.269        ,              134.7918     ,              1139.00848052481           ,              45.1391567166693 
201.4         ,              787.559339579077           ,             -791.417391491362           ,              385.021      ,              0.4378       ,             -0.269        ,              134.7918     ,              1116.50848671796           ,              45.1400049005245 
201.5         ,              781.579032245092           ,             -889.899373780169           ,              385.021      ,              0.4378       ,             -0.269        ,              131.2218     ,              1184.3929580589            ,              48.7078845567134 
201.6         ,              764.735167224786           ,             -870.754290568606           ,              385.021      ,              0.4378       ,             -0.269        ,              131.2218     ,              1158.89296767819           ,              48.7089677591836 
201.7         ,              743.928039847117           ,             -847.104481895185           ,              385.021      ,              0.4378       ,             -0.269        ,              131.2218     ,              1127.39298016161           ,              48.7103734846024 
202.1         ,              718.712289913555           ,             -928.790327796786           ,              385.013363636364           ,              0.4378       ,             -0.269790909090909          ,              127.823710683342           ,              1174.39296178138           ,              52.266753502206 
202.2         ,              708.607238165051           ,             -915.746639367172           ,              385.013363636364           ,              0.4378       ,             -0.269790909090909          ,              127.82396246377            ,              1157.89296806405           ,              52.2672091961345 
202.3         ,              696.971118119682           ,             -900.726634559693           ,              385.013363636364           ,              0.4378       ,             -0.269790909090909          ,              127.824261434406           ,              1138.89297552414           ,              52.2677502866171 
202.4         ,              683.191502489703           ,             -882.939786839338           ,              385.013363636364           ,              0.4378       ,             -0.269790909090909          ,              127.824628645776           ,              1116.39298468686           ,              52.2684148647921 
202.5         ,              665.092013119406           ,             -980.020047337956           ,              385.013363636364           ,              0.4378       ,             -0.269790909090909          ,              124.25286664561            ,              1184.3929580589            ,              55.8371783610869 
202.6         ,              650.757543966104           ,             -958.930409104416           ,              385.013363636364           ,              0.4378       ,             -0.269790909090909          ,              124.253051656227           ,              1158.89296767819           ,              55.8380765529636 
202.7         ,              633.050258708711           ,             -932.878503164543           ,              385.013363636364           ,              0.4378       ,             -0.269790909090909          ,              124.253291757466           ,              1127.39298016161           ,              55.8392421772044 
203.1         ,              597.808789380978           ,             -1010.69358663734           ,              385.005727272727           ,              0.4378       ,             -0.270581818181818          ,              120.702138519357           ,              1174.2558812844            ,              59.3963892179391 
203.2         ,              589.40278694496            ,             -996.495386365157           ,              385.005727272727           ,              0.4378       ,             -0.270581818181818          ,              120.702620306003           ,              1157.75588977363           ,              59.3967299087604 
203.3         ,              579.723148065832           ,             -980.145943749504           ,              385.005727272727           ,              0.4378       ,             -0.270581818181818          ,              120.703192395092           ,              1138.75589985386           ,              59.3971344400174 
203.4         ,              568.260418230513           ,             -960.784761885585           ,              385.005727272727           ,              0.4378       ,             -0.270581818181818          ,              120.703895069688           ,              1116.25591223476           ,              59.3976312865751 
203.5         ,              538.244490177183           ,             -1054.87195869324           ,              385.005727272727           ,              0.4378       ,             -0.270581818181818          ,              117.130805844836           ,              1184.25587625454           ,              62.9672345755148 
203.6         ,              526.641593345926           ,             -1032.16463950032           ,              385.005727272727           ,              0.4378       ,             -0.270581818181818          ,              117.131335242604           ,              1158.75588925225           ,              62.9679644582625 
203.7         ,              512.308603701139           ,             -1004.11442199407           ,              385.005727272727           ,              0.4378       ,             -0.270581818181818          ,              117.132022290189           ,              1127.25590612012           ,              62.9689116508673 
204.1         ,              467.665406068907           ,             -1076.93934144336           ,              384.998090909091           ,              0.4378       ,             -0.271372727272727          ,              113.578783120953           ,              1174.09934723688           ,              66.5269165508821 
204.2         ,              461.088739116424           ,             -1061.80669061093           ,              384.998090909091           ,              0.4378       ,             -0.271372727272727          ,              113.579469582199           ,              1157.59935796721           ,              66.5271549044005 
204.3         ,              453.515607893612           ,             -1044.38121410476           ,              384.998090909091           ,              0.4378       ,             -0.271372727272727          ,              113.580284713677           ,              1138.59937070861           ,              66.5274379144652 
204.4         ,              444.547426787355           ,             -1023.74578170841           ,              384.998090909091           ,              0.4378       ,             -0.271372727272727          ,              113.581285915453           ,              1116.09938635814           ,              66.5277854974358 
204.5         ,              403.078856369356           ,             -1113.38164374059           ,              384.998090909091           ,              0.4378       ,             -0.271372727272727          ,              110.006971987241           ,              1184.09934087918           ,              70.098179734572 
204.6         ,              394.38736751987            ,             -1089.40858960066           ,              384.998090909091           ,              0.4378       ,             -0.271372727272727          ,              110.0078068957             ,              1158.59935730819           ,              70.0987607916823 
204.7         ,              383.650823413357           ,             -1059.79481740598           ,              384.998090909091           ,              0.4378       ,             -0.271372727272727          ,              110.008890446559           ,              1127.09937862919           ,              70.0995148324223 
205.1         ,              330.299258445182           ,             -1126.5008359401            ,              384.990454545455           ,              0.4378       ,             -0.272163636363636          ,              106.453422081241           ,              1173.92577853252           ,              73.6584467044777 
205.2         ,              325.653859908773           ,             -1110.66827906686           ,              384.990454545455           ,              0.4378       ,             -0.272163636363636          ,              106.45428471072            ,              1157.42579140039           ,              73.658596973883 
